seasonType,eventId,commentaryOrder,playId,clockDisplayValue,commentaryText,updateDateTime
13735,759777,60,-1,80',Attempt saved. Franco Cervi (Celta Vigo) left footed shot from the centre of the box is saved in the bottom left corner by Javi Torres (Puerto de Vega). Assisted by Hugo Álvarez.,2025-10-31 05:17:00
13735,759777,61,-1,81',Foul by Santi Otero (Puerto de Vega).,2025-10-31 05:17:00
13735,759777,62,-1,81',Pablo Meixús (Celta Vigo) wins a free kick on the right wing.,2025-10-31 05:17:00
13735,759777,63,-1,84',Foul by Hugo Álvarez (Celta Vigo).,2025-10-31 05:17:00
13735,759777,64,-1,84',Matheus (Puerto de Vega) wins a free kick in the defensive half.,2025-10-31 05:17:00
13735,759777,65,46279726,85',Attempt missed. Hugo Álvarez (Celta Vigo) left footed shot from a difficult angle on the left is too high. Assisted by Andrés Antañón following a fast break.,2025-10-31 05:17:00
13735,759777,66,-1,87',Attempt blocked. Hugo Álvarez (Celta Vigo) right footed shot from the centre of the box is blocked. Assisted by Franco Cervi with a cross.,2025-10-31 05:17:00
13735,759777,67,46279937,87',Attempt blocked. Andrés Antañón (Celta Vigo) right footed shot from the centre of the box is blocked. Assisted by Franco Cervi.,2025-10-31 05:17:00
13735,759777,68,-1,87',"Corner, Celta Vigo. Conceded by Javi Suárez.",2025-10-31 05:17:00
13735,759777,69,-1,88',Attempt blocked. Mihailo Ristic (Celta Vigo) left footed shot from the left side of the box is blocked.,2025-10-31 05:17:00
13735,759777,70,-1,88',Attempt saved. Andrés Antañón (Celta Vigo) right footed shot from outside the box is saved in the bottom right corner by Javi Torres (Puerto de Vega).,2025-10-31 05:17:00
13735,759777,71,-1,89',Attempt saved. Andrés Antañón (Celta Vigo) right footed shot from outside the box is saved in the bottom right corner by Javi Torres (Puerto de Vega). Assisted by Hugo Sotelo.,2025-10-31 05:17:00
13735,759777,72,46279770,90',Hugo Álvarez (Celta Vigo) hits the left post with a right footed shot from the centre of the box. Assisted by Óscar Marcos.,2025-10-31 05:17:00
13735,759777,73,-1,90',Fourth official has announced 0 minutes of added time.,2025-10-31 05:17:00
13735,759777,74,46279785,90'+1',"Second Half ends, Puerto de Vega 0, Celta Vigo 2.",2025-10-31 05:17:00
13735,759777,75,-1,,"Match ends, Puerto de Vega 0, Celta Vigo 2.",2025-10-31 05:17:00
13735,759778,0,-1,,Lineups are announced and players are warming up.,2025-10-30 05:17:57
13735,759778,1,-1,,First Half begins.,2025-10-30 05:17:57
13735,759778,2,46270065,32',Ibrahim Alani (Real Valladolid) is shown the yellow card for a bad foul.,2025-10-30 05:17:57
13735,759778,3,46270232,37',Pedro Belar (Portugalete) is shown the yellow card for a bad foul.,2025-10-30 05:17:57
13735,759778,4,46270374,42',Oier del Cura (Portugalete) is shown the yellow card for a bad foul.,2025-10-30 05:17:57
13735,759778,5,-1,45'+2',Fourth official has announced 1 minutes of added time.,2025-10-30 05:17:57
13735,759778,6,-1,45'+2',"First Half ends, Portugalete 0, Real Valladolid 0.",2025-10-30 05:17:57
13735,759778,7,-1,45',"Second Half begins Portugalete 0, Real Valladolid 0.",2025-10-30 05:17:57
13735,759778,8,46271547,52',Gorka Crespo (Portugalete) is shown the yellow card for a bad foul.,2025-10-30 05:17:57
13735,759778,9,46271843,57',"Goal! Portugalete 1, Real Valladolid 0. Xabi Gómez (Portugalete) right footed shot from the centre of the box to the centre of the goal.",2025-10-30 05:17:57
13735,759778,10,46278114,59',Iñaki Recio (Portugalete) is shown the yellow card.,2025-10-31 05:17:00
13735,759778,11,46271917,60',David Torres (Real Valladolid) is shown the yellow card for a bad foul.,2025-10-31 05:17:00
13735,759778,12,46272050,63',"Substitution, Portugalete. Alain Arreitunandia replaces Gorka Crespo.",2025-10-31 05:17:00
13735,759778,13,46272249,68',"Substitution, Real Valladolid. Amath Ndiaye replaces Xavi Moreno.",2025-10-31 05:17:00
13735,759778,14,46272289,68',"Substitution, Real Valladolid. Julien Ponceau replaces Hugo San Modesto.",2025-10-31 05:17:00
13735,759778,15,46272290,68',"Substitution, Real Valladolid. Peter Federico replaces Ibrahim Alani.",2025-10-31 05:17:00
13735,759778,16,46272288,68',"Substitution, Real Valladolid. Stanko Juric replaces Mathis Lachuer.",2025-10-31 05:17:00
13735,759778,17,46272384,69',"Substitution, Portugalete. Imanol Aranburu replaces Xabi Gómez.",2025-10-31 05:17:00
13735,759778,18,46272339,69',"Substitution, Portugalete. Llamazares replaces Ibai Quintana.",2025-10-31 05:17:00
13735,759778,19,46272338,70',Ibai Quintana (Portugalete) is shown the yellow card for a bad foul.,2025-10-31 05:17:00
13735,759778,20,46272428,75',"Substitution, Real Valladolid. Adrián Arnu replaces Jorge Delgado.",2025-10-31 05:17:00
13735,759778,21,46272648,77',"Substitution, Portugalete. Andoni Pérez replaces Gonzalo Alfaro.",2025-10-31 05:17:00
13735,759778,22,46272693,77',"Substitution, Portugalete. Unai Garcés replaces Pedro Belar.",2025-10-31 05:17:00
13735,759778,23,-1,90'+1',Fourth official has announced 8 minutes of added time.,2025-10-31 05:17:00
13735,759778,24,46273170,90'+5',Adrián Arnu (Real Valladolid) is shown the yellow card for a bad foul.,2025-10-31 05:17:00
13735,759778,25,46278113,90'+8',Peter Federico (Real Valladolid) is shown the yellow card.,2025-10-31 05:17:00
13735,759778,26,-1,90'+9',"Second Half ends, Portugalete 1, Real Valladolid 0.",2025-10-31 05:17:00
13735,759778,27,-1,,"Match ends, Portugalete 1, Real Valladolid 0.",2025-10-31 05:17:00
13735,759779,0,-1,,Lineups are announced and players are warming up.,2025-10-30 05:17:57
13735,759779,1,-1,,First Half begins.,2025-10-30 05:17:57
13735,759779,2,46267051,11',"Goal! Poblense 0, Sabadell 1. Rubén Martínez (Sabadell) converts the penalty with a right footed shot to the centre of the goal.",2025-10-30 05:17:57
13735,759779,3,46267249,31',Arthur Bonaldo (Sabadell) is shown the yellow card for a bad foul.,2025-10-30 05:17:57
13735,759779,4,46267230,32',"Goal! Poblense 1, Sabadell 1. Dieguito (Poblense) converts the penalty with a left footed shot to the high centre of the goal.",2025-10-30 05:17:57
13735,759779,5,-1,45',Fourth official has announced 2 minutes of added time.,2025-10-30 05:17:57
13735,759779,6,-1,45'+3',"First Half ends, Poblense 1, Sabadell 1.",2025-10-30 05:17:57
13735,759779,7,-1,45',"Second Half begins Poblense 1, Sabadell 1.",2025-10-30 05:17:57
13735,759779,8,46268087,60',"Substitution, Sabadell. David Astals replaces Jordi Ortega.",2025-10-30 05:17:57
13735,759779,9,46268056,60',"Substitution, Sabadell. Ton Ripoll replaces Carlos Alemán.",2025-10-30 05:17:57
13735,759779,10,46268086,60',"Substitution, Sabadell. Urri replaces Miguelete.",2025-10-30 05:17:57
13735,759779,11,46268154,64',"Substitution, Poblense. Antoni Peñafort replaces Suasi.",2025-10-30 05:17:57
13735,759779,12,46268177,64',"Substitution, Poblense. Tomás Giaquinto replaces Gori Lopez.",2025-10-30 05:17:57
13735,759779,13,46268302,71',"Substitution, Sabadell. Agustín Coscia replaces Rodrigo Escudero.",2025-10-30 05:17:57
13735,759779,14,46268333,71',"Substitution, Sabadell. Javi López-Pinto replaces Rubén Martínez.",2025-10-30 05:17:57
13735,759779,15,46268460,79',"Substitution, Poblense. Xesc Fullana replaces Alberto Fernández.",2025-10-30 05:17:57
13735,759779,16,46268578,80',"Substitution, Poblense. Dani Nieto replaces Dieguito.",2025-10-30 05:17:57
13735,759779,17,46268718,88',"Substitution, Poblense. Pep Payeras replaces Joan Salvà.",2025-10-30 05:17:57
13735,759779,18,-1,90',Fourth official has announced 8 minutes of added time.,2025-10-30 05:17:57
13735,759779,19,-1,90'+8',"Second Half ends, Poblense 1, Sabadell 1.",2025-10-30 05:17:57
13735,759779,20,-1,90',"First Half Extra Time begins Poblense 1, Sabadell 1.",2025-10-30 05:17:57
13735,759779,21,46269123,90',"Substitution, Poblense. Aitor Pons replaces Joan Prohens.",2025-10-30 05:17:57
13735,759779,22,46269323,101',"Substitution, Sabadell. Quadri Liameed replaces Sergio Cortés.",2025-10-30 05:17:57
13735,759779,23,46269354,102',Dani Nieto (Poblense) is shown the yellow card for a bad foul.,2025-10-30 05:17:57
13735,759779,24,-1,105',Fourth official has announced 1 minutes of added time.,2025-10-30 05:17:57
13735,759779,25,-1,105'+1',"First Half Extra Time ends, Poblense 1, Sabadell 1.",2025-10-30 05:17:57
13735,759779,26,-1,105',"Second Half Extra Time begins Poblense 1, Sabadell 1.",2025-10-30 05:17:57
13735,759779,27,46269644,109',"Goal! Poblense 1, Sabadell 2. Javi López-Pinto (Sabadell) right footed shot from the centre of the box to the centre of the goal. Assisted by Ton Ripoll.",2025-10-30 05:17:57
13735,759779,28,46269711,111',Tomás Giaquinto (Poblense) is shown the yellow card for a bad foul.,2025-10-30 05:17:57
13735,759779,29,-1,120',Fourth official has announced 2 minutes of added time.,2025-10-30 05:17:57
13735,759779,30,46273000,120',Xesc Fullana (Poblense) is shown the yellow card for a bad foul.,2025-10-30 05:17:57
13735,759779,31,-1,120'+3',"Second Half Extra Time ends, Poblense 1, Sabadell 2.",2025-10-30 05:17:57
13735,759779,32,-1,,"Match ends, Poblense 1, Sabadell 2.",2025-10-30 05:17:57
13735,759780,0,-1,,Lineups are announced and players are warming up.,2025-10-29 05:18:30
13735,759780,1,46257706,,First Half begins.,2025-10-29 05:18:30
13735,759780,2,-1,2',Delay in match (Real Oviedo).,2025-10-29 05:18:30
13735,759780,3,-1,3',Delay over. They are ready to continue.,2025-10-29 05:18:30
13735,759780,4,46277904,5',Attempt blocked. Aitor Aranzabe (Ourense CF) left footed shot from the centre of the box is blocked. Assisted by Miguel Prado.,2025-11-26 06:13:22
13735,759780,5,-1,6',"Corner, Ourense CF. Conceded by Dani Calvo.",2025-10-29 05:18:30
13735,759780,6,46257815,6',Attempt missed. Hugo Sanz (Ourense CF) left footed shot from outside the box is high and wide to the left following a corner.,2025-10-29 05:18:30
13735,759780,7,46277907,8',Foul by Eric Bailly (Real Oviedo).,2025-11-26 06:13:22
13735,759780,8,46277907,8',Íker Punzano (Ourense CF) wins a free kick in the attacking half.,2025-11-26 06:13:22
13735,759780,9,46277912,14',"Offside, Ourense CF. Marco Camus is caught offside.",2025-11-26 06:13:22
13735,759780,10,46277914,15',Penalty Real Oviedo. Haissem Hassan draws a foul in the penalty area.,2025-11-26 06:13:22
13735,759780,11,46277914,15',Penalty conceded by Hugo Sanz (Ourense CF) after a foul in the penalty area.,2025-11-26 06:13:22
13735,759780,12,46257975,17',"Goal! Ourense CF 0, Real Oviedo 1. Josip Brekalo (Real Oviedo) converts the penalty with a right footed shot to the high centre of the goal.",2025-10-29 05:18:30
13735,759780,13,46258009,19',Attempt missed. Josip Brekalo (Real Oviedo) left footed shot from a difficult angle on the left is high and wide to the left. Assisted by Luka Ilic following a fast break.,2025-10-29 05:18:30
13735,759780,14,-1,20',"Corner, Real Oviedo. Conceded by Adrián Pérez.",2025-10-29 05:18:30
13735,759780,15,46258033,21',Attempt missed. Alberto Reina (Real Oviedo) right footed shot from the centre of the box is high and wide to the left. Assisted by Luka Ilic with a cross following a corner.,2025-10-29 05:18:30
13735,759780,16,46277920,22',Attempt blocked. David Muñoz (Ourense CF) right footed shot from more than 35 yards is blocked. Assisted by Marco Camus.,2025-11-26 06:13:22
13735,759780,17,46277922,22',"Offside, Ourense CF. Íker Punzano is caught offside.",2025-11-26 06:13:22
13735,759780,18,-1,25',Delay in match because of an injury Íker Punzano (Ourense CF).,2025-10-29 05:18:30
13735,759780,19,-1,27',Delay over. They are ready to continue.,2025-10-29 05:18:30
13735,759780,20,46258115,27',"Substitution, Ourense CF. Omar Ouhdadi replaces Íker Punzano because of an injury.",2025-10-29 05:18:30
13735,759780,21,46266929,33',"Corner, Ourense CF. Conceded by Lucas Ahijado.",2025-11-26 06:13:22
13735,759780,22,46277928,35',Foul by Omar Ouhdadi (Ourense CF).,2025-11-26 06:13:22
13735,759780,23,46277928,35',Luka Ilic (Real Oviedo) wins a free kick in the attacking half.,2025-11-26 06:13:22
13735,759780,24,46277932,38',Foul by Josip Brekalo (Real Oviedo).,2025-11-26 06:13:22
13735,759780,25,46277932,38',Miguel Prado (Ourense CF) wins a free kick on the right wing.,2025-11-26 06:13:22
13735,759780,26,-1,40',"Corner, Real Oviedo. Conceded by Adrián Pérez.",2025-10-29 05:18:30
13735,759780,27,46266931,41',"Corner, Real Oviedo. Conceded by Miguel Prado.",2025-11-26 06:13:22
13735,759780,28,-1,42',"Corner, Ourense CF. Conceded by Josip Brekalo.",2025-10-29 05:18:30
13735,759780,29,46277935,43',Attempt blocked. Amin Abaradan (Ourense CF) right footed shot from the centre of the box is blocked. Assisted by Hugo Sanz with a cross.,2025-11-26 06:13:22
13735,759780,30,46277938,44',Attempt saved. Omar Ouhdadi (Ourense CF) right footed shot from the left side of the box is saved in the top right corner by Horatiu Moldovan (Real Oviedo). Assisted by Amin Abaradan.,2025-11-26 06:13:22
13735,759780,31,46266933,44',"Corner, Ourense CF. Conceded by Horatiu Moldovan.",2025-11-26 06:13:22
13735,759780,32,-1,45'+1',Fourth official has announced 3 minutes of added time.,2025-10-29 05:18:30
13735,759780,33,46277940,45'+1',Foul by Omar Ouhdadi (Ourense CF).,2025-11-26 06:13:22
13735,759780,34,46277940,45'+1',Lucas Ahijado (Real Oviedo) wins a free kick in the defensive half.,2025-11-26 06:13:22
13735,759780,35,46258583,45'+1',Omar Ouhdadi (Ourense CF) is shown the yellow card for a bad foul.,2025-10-29 05:18:30
13735,759780,36,46277945,45'+2',Attempt blocked. Marco Camus (Ourense CF) left footed shot from the centre of the box is blocked. Assisted by Hugo Sanz with a cross.,2025-11-26 06:13:22
13735,759780,37,46258658,45'+4',"First Half ends, Ourense CF 0, Real Oviedo 1.",2025-10-29 05:18:30
13735,759780,38,-1,45',"Second Half begins Ourense CF 0, Real Oviedo 1.",2025-10-29 05:18:30
13735,759780,39,46277948,46',"Offside, Ourense CF. Amin Abaradan is caught offside.",2025-11-26 06:13:22
13735,759780,40,46277953,47',Attempt blocked. Omar Ouhdadi (Ourense CF) header from the left side of the six yard box is blocked. Assisted by Miguel Prado with a cross.,2025-11-26 06:13:22
13735,759780,41,46277954,47',Attempt blocked. Marco Camus (Ourense CF) left footed shot from the centre of the box is blocked.,2025-11-26 06:13:22
13735,759780,42,46277957,48',Adrián Pérez (Ourense CF) wins a free kick in the attacking half.,2025-11-26 06:13:22
13735,759780,43,46277957,48',Foul by Luka Ilic (Real Oviedo).,2025-11-26 06:13:22
13735,759780,44,-1,48',Delay in match because of an injury Adrián Pérez (Ourense CF).,2025-10-29 05:18:30
13735,759780,45,-1,49',Delay over. They are ready to continue.,2025-10-29 05:18:30
13735,759780,46,46277959,50',Aitor Aranzabe (Ourense CF) wins a free kick on the right wing.,2025-11-26 06:13:22
13735,759780,47,46277959,50',Foul by Rahim Alhassane (Real Oviedo).,2025-11-26 06:13:22
13735,759780,48,46259117,50',Rahim Alhassane (Real Oviedo) is shown the yellow card for a bad foul.,2025-10-29 05:18:30
13735,759780,49,46277961,51',Attempt blocked. Hugo Sanz (Ourense CF) left footed shot from the left side of the box is blocked.,2025-11-26 06:13:22
13735,759780,50,-1,51',"Amin Abaradan (Ourense CF) has gone down, but the referee deems it simulation.",2025-10-29 05:18:30
13735,759780,51,46259142,52',Amin Abaradan (Ourense CF) is shown the yellow card.,2025-10-29 05:18:30
13735,759780,52,46259192,53',"Goal! Ourense CF 1, Real Oviedo 1. Jerin Ramos (Ourense CF) right footed shot from outside the box to the bottom right corner. Assisted by Omar Ouhdadi.",2025-10-29 05:18:30
13735,759780,53,46277967,56',Amin Abaradan (Ourense CF) wins a free kick in the defensive half.,2025-11-26 06:13:22
13735,759780,54,46277967,56',Foul by Alberto Reina (Real Oviedo).,2025-11-26 06:13:22
13735,759780,55,46259333,56',"Substitution, Real Oviedo. Santiago Colombatto replaces Alberto Reina.",2025-10-29 05:18:30
13735,759780,56,46259334,56',"Substitution, Real Oviedo. Pablo Agudín replaces Josip Brekalo.",2025-10-29 05:18:30
13735,759780,57,46277971,58',Foul by Luka Ilic (Real Oviedo).,2025-11-26 06:13:22
13735,759780,58,46277971,58',Jerin Ramos (Ourense CF) wins a free kick in the attacking half.,2025-11-26 06:13:22
13735,759780,59,46277973,59',Dani Calvo (Real Oviedo) wins a free kick in the defensive half.,2025-11-26 06:13:22
13735,759780,60,46277973,59',Foul by Amin Abaradan (Ourense CF).,2025-11-26 06:13:22
13735,759780,61,46277979,60',Attempt blocked. Haissem Hassan (Real Oviedo) left footed shot from the right side of the box is blocked. Assisted by Luka Ilic.,2025-11-26 06:13:22
13735,759780,62,46259418,61',"Goal! Ourense CF 1, Real Oviedo 2. Luka Ilic (Real Oviedo) right footed shot from outside the box to the bottom right corner. Assisted by Álex Forés.",2025-10-29 05:18:30
13735,759780,63,46259456,62',"Substitution, Ourense CF. Adrián Guerrero replaces Marco Camus.",2025-10-29 05:18:30
13735,759780,64,46259457,62',"Substitution, Ourense CF. Aymane Jelbat replaces Adrián Pérez.",2025-10-29 05:18:30
13735,759780,65,46277982,63',Attempt saved. David Muñoz (Ourense CF) left footed shot from the centre of the box is saved in the centre of the goal by Horatiu Moldovan (Real Oviedo). Assisted by Aitor Aranzabe.,2025-11-26 06:13:22
13735,759780,66,46259536,64',"Substitution, Real Oviedo. Javi López replaces Rahim Alhassane.",2025-10-29 05:18:30
